SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P016,AgencyEMS,Baseline,1,Right,Right,1,266.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,2,Right,Right,1,189.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,3,Left,Left,1,219.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,4,Left,Left,1,201.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,5,Left,Left,1,244.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,6,Right,Right,1,241.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,7,Left,Left,1,222.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,8,Left,Left,1,261.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,9,Right,Right,1,237.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,10,Right,Right,1,212.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,11,Right,Left,0,280.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,12,Right,Left,0,302.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,13,Right,Right,1,422.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,14,Right,Right,1,226.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,15,Right,Right,1,222.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,16,Left,Right,0,210.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,17,Left,Left,1,203.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,18,Left,Right,0,233.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,19,Left,Right,0,257.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,20,Left,Right,0,238.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,21,Left,Left,1,227.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,22,Left,Right,0,489.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,23,Right,Right,1,290.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
P016,AgencyEMS,Baseline,24,Right,Left,0,194.69,0.0,0.0,0,2026-04-26T15:58:30.461732+00:00
