SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P008,AgencyEMS,Baseline,1,Left,Right,0,275.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,2,Right,Right,1,193.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,3,Left,Left,1,218.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,4,Left,Left,1,223.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,5,Left,Left,1,305.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,6,Left,Left,1,246.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,7,Right,Right,1,274.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,8,Right,Right,1,216.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,9,Left,Left,1,322.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,10,Left,Right,0,233.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,11,Left,Left,1,294.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,12,Right,Right,1,212.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,13,Left,Left,1,237.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,14,Left,Left,1,220.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,15,Left,Left,1,256.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,16,Right,Left,0,204.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,17,Right,Right,1,293.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,18,Right,Right,1,243.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,19,Left,Left,1,377.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,20,Right,Right,1,206.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,21,Left,Right,0,215.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
P008,AgencyEMS,Baseline,22,Right,Right,1,191.414,0.0,0.0,0,2026-04-26T15:58:30.270408+00:00
