SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P021,Voluntary,Baseline,1,Right,Right,1,265.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,2,Right,Right,1,282.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,3,Right,Right,1,256.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,4,Left,Left,1,219.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,5,Left,Left,1,189.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,6,Left,Left,1,234.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,7,Left,Left,1,302.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,8,Right,Right,1,202.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,9,Left,Right,0,260.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,10,Left,Left,1,211.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,11,Left,Right,0,272.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,12,Right,Left,0,217.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,13,Left,Left,1,299.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,14,Left,Left,1,220.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,15,Right,Right,1,291.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,16,Right,Right,1,227.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,17,Right,Right,1,279.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,18,Left,Left,1,248.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,19,Right,Left,0,192.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,20,Left,Left,1,229.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,21,Right,Right,1,206.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,22,Right,Left,0,212.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,23,Right,Right,1,348.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,24,Left,Right,0,224.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,25,Left,Left,1,265.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,26,Left,Left,1,241.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,27,Left,Left,1,238.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,28,Left,Left,1,252.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,29,Right,Right,1,376.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,30,Right,Right,1,213.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,31,Left,Left,1,229.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,32,Right,Right,1,202.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,33,Right,Left,0,219.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,34,Right,Right,1,317.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,35,Left,Left,1,226.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,36,Left,Left,1,320.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,37,Right,Right,1,248.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,38,Right,Right,1,378.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,39,Right,Left,0,293.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,40,Left,Left,1,227.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,41,Right,Left,0,233.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,42,Left,Left,1,199.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,43,Left,Left,1,216.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,44,Left,Right,0,198.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,45,Right,Right,1,191.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,46,Left,Left,1,206.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,47,Left,Left,1,312.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,48,Left,Left,1,375.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,49,Left,Left,1,200.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,50,Right,Right,1,256.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,51,Left,Left,1,278.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,52,Right,Right,1,199.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,53,Right,Right,1,661.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,54,Left,Left,1,242.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,55,Left,Left,1,194.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,56,Left,Left,1,246.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,57,Left,Left,1,325.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,58,Right,Right,1,212.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,59,Right,Right,1,211.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,60,Right,Right,1,251.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,61,Left,Left,1,322.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,62,Right,Right,1,325.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,63,Right,Right,1,199.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,64,Right,Right,1,221.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,65,Left,Left,1,213.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,66,Left,Left,1,385.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,67,Left,Left,1,225.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,68,Right,Right,1,208.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,69,Right,Right,1,217.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,70,Left,Right,0,409.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,71,Left,Left,1,233.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,72,Left,Left,1,223.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,73,Right,Right,1,323.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,74,Right,Left,0,339.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,75,Left,Left,1,230.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,76,Right,Right,1,423.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,77,Left,Left,1,339.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,78,Left,Right,0,278.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,79,Left,Left,1,250.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,80,Left,Left,1,194.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,81,Right,Left,0,237.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,82,Left,Left,1,210.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,83,Left,Left,1,258.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,84,Right,Left,0,211.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,85,Left,Left,1,195.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,86,Left,Left,1,567.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,87,Left,Right,0,219.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,88,Left,Left,1,245.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,89,Left,Left,1,241.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,90,Right,Right,1,248.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,91,Right,Right,1,272.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,92,Left,Left,1,191.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,93,Left,Left,1,274.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,94,Left,Left,1,217.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,95,Left,Left,1,197.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,96,Left,Left,1,243.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,97,Left,Right,0,223.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,98,Left,Right,0,262.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,99,Right,Right,1,194.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,100,Right,Right,1,202.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,101,Right,Left,0,198.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,102,Left,Left,1,208.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,103,Right,Right,1,217.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,104,Right,Left,0,222.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,105,Left,Left,1,226.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,106,Left,Left,1,204.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,107,Left,Left,1,201.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,108,Left,Left,1,215.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,109,Left,Right,0,239.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
P021,Voluntary,Baseline,110,Right,Right,1,333.887,0.0,0.0,0,2026-04-26T15:58:30.592547+00:00
