SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P002,AgencyEMS,Baseline,1,Right,Right,1,229.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,2,Left,Left,1,306.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,3,Right,Right,1,185.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,4,Right,Right,1,265.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,5,Left,Left,1,195.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,6,Right,Right,1,266.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,7,Right,Left,0,242.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,8,Right,Right,1,223.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,9,Right,Right,1,187.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,10,Right,Right,1,248.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,11,Left,Left,1,205.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,12,Left,Left,1,276.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,13,Right,Left,0,250.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,14,Right,Left,0,284.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,15,Left,Left,1,185.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,16,Right,Right,1,234.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,17,Right,Right,1,204.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,18,Left,Left,1,211.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,19,Right,Right,1,224.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,20,Right,Right,1,221.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,21,Right,Right,1,335.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,22,Left,Left,1,189.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,23,Left,Left,1,358.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,24,Left,Left,1,189.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,25,Left,Left,1,195.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,26,Left,Left,1,312.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,27,Right,Left,0,213.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,28,Right,Right,1,284.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,29,Left,Left,1,233.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,30,Left,Left,1,184.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,31,Left,Left,1,222.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,32,Left,Left,1,207.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,33,Right,Right,1,241.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,34,Right,Right,1,186.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,35,Right,Right,1,271.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,36,Right,Right,1,284.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,37,Left,Left,1,331.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,38,Right,Right,1,296.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,39,Left,Left,1,279.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,40,Left,Left,1,200.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,41,Right,Left,0,206.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,42,Right,Right,1,192.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,43,Left,Left,1,261.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,44,Left,Right,0,210.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,45,Right,Left,0,183.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,46,Left,Left,1,193.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,47,Right,Right,1,242.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,48,Right,Right,1,352.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,49,Right,Right,1,382.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,50,Left,Left,1,215.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,51,Right,Right,1,348.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,52,Left,Left,1,189.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,53,Right,Right,1,363.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,54,Right,Left,0,187.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,55,Left,Left,1,236.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,56,Left,Left,1,187.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,57,Right,Right,1,228.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,58,Left,Left,1,203.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,59,Right,Right,1,217.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,60,Right,Right,1,479.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,61,Right,Right,1,214.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,62,Right,Right,1,237.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,63,Right,Left,0,238.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,64,Right,Left,0,233.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,65,Right,Right,1,194.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,66,Left,Right,0,385.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,67,Left,Left,1,216.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,68,Right,Right,1,290.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,69,Right,Right,1,266.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,70,Right,Right,1,217.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,71,Right,Left,0,270.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,72,Left,Left,1,216.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,73,Right,Right,1,211.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,74,Left,Left,1,190.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,75,Right,Right,1,287.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,76,Left,Left,1,224.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,77,Left,Left,1,257.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,78,Left,Left,1,236.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,79,Right,Right,1,184.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,80,Left,Left,1,299.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,81,Right,Left,0,251.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,82,Right,Right,1,230.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,83,Right,Right,1,245.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,84,Right,Right,1,201.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,85,Left,Left,1,197.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,86,Left,Left,1,258.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
P002,AgencyEMS,Baseline,87,Left,Right,0,400.655,0.0,0.0,0,2026-04-26T15:58:30.128594+00:00
