SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P033,Voluntary,Baseline,1,Right,Right,1,196.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,2,Left,Left,1,372.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,3,Right,Right,1,205.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,4,Right,Right,1,254.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,5,Right,Right,1,234.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,6,Right,Right,1,228.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,7,Right,Right,1,211.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,8,Left,Left,1,240.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,9,Right,Right,1,246.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,10,Right,Left,0,338.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,11,Right,Left,0,232.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,12,Left,Left,1,267.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,13,Right,Right,1,231.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,14,Right,Right,1,226.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,15,Right,Right,1,223.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,16,Right,Right,1,217.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,17,Left,Left,1,259.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,18,Right,Right,1,385.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,19,Right,Right,1,621.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,20,Right,Right,1,203.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,21,Left,Left,1,224.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,22,Left,Left,1,355.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,23,Left,Left,1,226.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,24,Right,Right,1,267.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,25,Left,Left,1,228.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,26,Right,Right,1,360.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,27,Right,Right,1,417.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,28,Left,Left,1,202.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,29,Left,Left,1,422.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,30,Right,Right,1,227.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,31,Left,Left,1,237.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,32,Left,Left,1,201.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,33,Right,Right,1,202.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,34,Left,Right,0,246.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,35,Right,Right,1,237.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,36,Right,Right,1,219.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,37,Left,Left,1,252.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,38,Left,Left,1,253.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,39,Left,Left,1,233.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,40,Left,Left,1,223.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,41,Left,Left,1,216.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,42,Left,Right,0,200.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,43,Right,Right,1,205.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,44,Left,Left,1,293.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,45,Left,Left,1,283.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,46,Right,Right,1,275.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,47,Left,Left,1,206.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,48,Right,Right,1,277.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,49,Left,Left,1,220.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,50,Left,Left,1,238.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,51,Right,Right,1,277.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,52,Left,Left,1,286.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,53,Left,Left,1,277.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,54,Left,Right,0,192.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
P033,Voluntary,Baseline,55,Right,Right,1,251.013,0.0,0.0,0,2026-04-26T15:58:30.901050+00:00
