SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P022,Voluntary,Baseline,1,Right,Right,1,322.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,2,Left,Left,1,210.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,3,Right,Right,1,218.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,4,Right,Right,1,278.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,5,Right,Right,1,262.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,6,Right,Right,1,338.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,7,Left,Left,1,258.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,8,Left,Left,1,270.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,9,Right,Right,1,202.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,10,Left,Left,1,204.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,11,Left,Left,1,323.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,12,Right,Right,1,215.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,13,Right,Right,1,236.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,14,Left,Left,1,215.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,15,Right,Right,1,490.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
P022,Voluntary,Baseline,16,Right,Left,0,386.789,0.0,0.0,0,2026-04-26T15:58:30.620701+00:00
