SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P010,AgencyEMS,Baseline,1,Left,Left,1,1193.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,2,Left,Left,1,718.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,3,Right,Right,1,438.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,4,Left,Left,1,513.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,5,Left,Left,1,718.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,6,Right,Right,1,613.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,7,Left,Left,1,833.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,8,Left,Left,1,618.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,9,Left,Left,1,558.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,10,Right,Right,1,1093.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,11,Left,Left,1,478.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,12,Right,Right,1,718.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,13,Left,Right,0,1088.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,14,Right,Right,1,618.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,15,Right,Right,1,1533.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,16,Right,Right,1,468.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,17,Left,Left,1,503.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,18,Right,Right,1,668.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,19,Right,Right,1,773.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,20,Right,Right,1,748.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,21,Right,Right,1,1128.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,22,Left,Left,1,1273.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,23,Right,Right,1,1018.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,24,Right,Left,0,543.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,25,Right,Right,1,913.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,26,Left,Left,1,1158.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,27,Left,Left,1,523.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,28,Left,Right,0,418.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,29,Right,Right,1,598.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,30,Right,Right,1,573.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,31,Left,Left,1,738.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,32,Left,Left,1,948.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,33,Left,Left,1,823.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,34,Left,Left,1,548.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,35,Left,Left,1,488.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,36,Left,Left,1,958.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,37,Left,Left,1,663.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,38,Right,Right,1,863.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,39,Left,Left,1,673.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,Baseline,40,Left,Left,1,1238.526,0.0,0.0,0,2026-04-24T15:58:26.744883+00:00
P010,AgencyEMS,PostTest,41,Left,Left,1,497.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,42,Left,Left,1,602.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,43,Right,Right,1,877.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,44,Left,Left,1,462.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,45,Right,Right,1,692.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,46,Right,Right,1,592.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,47,Left,Left,1,402.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,48,Right,Right,1,672.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,49,Right,Right,1,552.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,50,Left,Left,1,1322.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,51,Left,Left,1,442.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,52,Right,Right,1,707.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,53,Left,Left,1,1097.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,54,Left,Left,1,822.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,55,Left,Left,1,777.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,56,Left,Left,1,452.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
P010,AgencyEMS,PostTest,57,Right,Right,1,412.328,0.0,0.0,0,2026-04-24T15:58:26.747736+00:00
