SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P030,Voluntary,Baseline,1,Left,Left,1,242.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,2,Left,Left,1,203.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,3,Left,Left,1,243.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,4,Left,Left,1,238.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,5,Right,Left,0,441.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,6,Left,Left,1,382.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,7,Right,Right,1,269.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,8,Right,Right,1,243.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,9,Left,Left,1,198.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,10,Left,Left,1,260.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,11,Right,Right,1,226.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,12,Right,Right,1,234.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,13,Right,Right,1,237.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,14,Right,Right,1,244.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,15,Left,Left,1,219.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,16,Right,Right,1,217.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,17,Right,Right,1,209.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,18,Right,Right,1,203.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,19,Left,Right,0,220.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
P030,Voluntary,Baseline,20,Right,Right,1,225.985,0.0,0.0,0,2026-04-26T15:58:30.822201+00:00
