SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P001,AgencyEMS,Baseline,1,Left,Left,1,1250.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,2,Right,Right,1,810.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,3,Left,Left,1,590.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,4,Left,Left,1,605.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,5,Right,Right,1,1115.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,6,Right,Left,0,1320.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,7,Right,Right,1,530.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,8,Right,Right,1,575.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,9,Left,Left,1,1285.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,10,Right,Right,1,700.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,11,Right,Right,1,535.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,12,Left,Left,1,1195.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,13,Right,Right,1,1065.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,14,Right,Right,1,560.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,15,Right,Left,0,935.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,16,Right,Left,0,2115.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,17,Left,Right,0,450.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,18,Left,Left,1,820.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,19,Left,Left,1,790.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,20,Left,Left,1,525.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,21,Right,Right,1,1075.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,22,Right,Right,1,490.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,23,Left,Left,1,1175.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,24,Right,Right,1,495.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,25,Right,Right,1,565.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,26,Right,Right,1,630.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,27,Right,Right,1,1045.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,28,Left,Left,1,635.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,29,Right,Right,1,500.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,30,Right,Right,1,980.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,31,Right,Right,1,470.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,32,Left,Left,1,770.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,33,Right,Right,1,550.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,34,Right,Right,1,750.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,35,Left,Left,1,785.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,36,Right,Left,0,775.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,37,Right,Right,1,605.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,38,Left,Left,1,565.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,39,Left,Left,1,645.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,Baseline,40,Right,Right,1,575.628,0.0,0.0,0,2026-04-24T15:58:26.591379+00:00
P001,AgencyEMS,PostTest,41,Left,Left,1,488.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,42,Left,Left,1,818.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,43,Right,Right,1,888.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,44,Right,Left,0,533.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,45,Left,Left,1,928.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,46,Left,Left,1,953.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,47,Left,Left,1,668.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,48,Left,Left,1,383.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,49,Right,Right,1,698.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,50,Right,Right,1,1223.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,51,Right,Right,1,833.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,52,Left,Left,1,1153.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,53,Right,Left,0,673.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,54,Right,Right,1,878.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,55,Left,Right,0,708.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,56,Left,Left,1,733.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,57,Left,Left,1,723.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,58,Left,Left,1,798.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,59,Right,Right,1,428.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,60,Left,Left,1,553.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,61,Right,Right,1,538.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,62,Left,Left,1,678.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,63,Left,Left,1,938.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,64,Right,Right,1,878.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,65,Right,Right,1,573.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,66,Left,Left,1,668.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,67,Right,Right,1,428.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,68,Left,Left,1,413.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,69,Left,Left,1,418.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,70,Left,Left,1,1363.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,71,Right,Right,1,813.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,72,Left,Left,1,583.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,73,Left,Left,1,703.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,74,Right,Right,1,463.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,75,Left,Left,1,588.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,76,Right,Right,1,418.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,77,Right,Right,1,618.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,78,Right,Right,1,1488.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,79,Left,Left,1,623.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
P001,AgencyEMS,PostTest,80,Right,Right,1,1028.696,0.0,0.0,0,2026-04-24T15:58:26.594704+00:00
