SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P005,AgencyEMS,Baseline,1,Right,Right,1,548.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,2,Left,Left,1,608.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,3,Right,Right,1,543.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,4,Right,Right,1,768.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,5,Left,Left,1,678.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,6,Right,Right,1,958.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,7,Left,Left,1,493.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,8,Left,Left,1,828.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,9,Right,Right,1,833.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,10,Right,Right,1,773.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,11,Right,Right,1,1118.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,12,Right,Right,1,778.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,13,Right,Right,1,1103.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,14,Left,Right,0,888.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,15,Right,Right,1,963.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,16,Left,Left,1,673.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,17,Left,Right,0,898.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,18,Left,Left,1,453.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,19,Right,Right,1,553.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,20,Left,Left,1,558.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,21,Right,Right,1,1348.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,22,Left,Right,0,1098.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,23,Right,Right,1,613.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,24,Left,Left,1,903.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,25,Left,Left,1,988.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,26,Left,Left,1,443.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,27,Right,Right,1,593.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,28,Left,Left,1,1293.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,29,Left,Left,1,908.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,30,Right,Right,1,458.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,31,Left,Left,1,553.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,32,Right,Right,1,1303.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,33,Left,Left,1,453.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,34,Right,Left,0,733.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,35,Right,Left,0,858.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,36,Left,Left,1,648.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,37,Left,Left,1,453.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,38,Right,Right,1,653.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,39,Left,Left,1,483.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,Baseline,40,Left,Left,1,583.946,0.0,0.0,0,2026-04-24T15:58:26.661388+00:00
P005,AgencyEMS,PostTest,41,Right,Right,1,791.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,42,Right,Right,1,416.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,43,Right,Right,1,491.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,44,Right,Right,1,541.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,45,Right,Right,1,731.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,46,Right,Right,1,696.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,47,Right,Right,1,631.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,48,Left,Left,1,1196.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,49,Right,Right,1,406.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,50,Left,Left,1,571.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,51,Right,Right,1,521.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,52,Left,Left,1,436.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,53,Right,Left,0,546.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,54,Left,Left,1,681.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,55,Right,Right,1,1466.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,56,Left,Left,1,581.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,57,Left,Left,1,1116.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,58,Right,Right,1,576.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,59,Left,Left,1,546.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,60,Left,Right,0,1396.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,61,Left,Left,1,721.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,62,Left,Left,1,391.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,63,Right,Right,1,761.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,64,Right,Right,1,1081.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,65,Left,Left,1,601.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,66,Right,Left,0,801.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
P005,AgencyEMS,PostTest,67,Left,Left,1,611.19,0.0,0.0,0,2026-04-24T15:58:26.664555+00:00
