SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P013,Voluntary,Baseline,1,Right,Right,1,880.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,2,Right,Right,1,800.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,3,Right,Right,1,1370.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,4,Right,Right,1,1660.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,5,Right,Right,1,665.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,6,Left,Left,1,580.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,7,Left,Left,1,1340.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,8,Left,Right,0,700.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,9,Left,Left,1,740.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,10,Left,Right,0,685.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,11,Right,Right,1,490.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,12,Right,Right,1,605.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,13,Right,Right,1,640.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,14,Left,Left,1,1285.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,15,Left,Left,1,630.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,16,Left,Left,1,600.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,17,Right,Right,1,960.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,18,Right,Right,1,1085.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,19,Left,Left,1,1030.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,20,Left,Left,1,475.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,21,Right,Right,1,635.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,22,Right,Right,1,1070.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
P013,Voluntary,Baseline,23,Left,Left,1,890.61,0.0,0.0,0,2026-04-24T15:58:26.794029+00:00
