SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P010,AgencyEMS,Baseline,1,Right,Right,1,234.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,2,Left,Left,1,239.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,3,Right,Right,1,253.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,4,Left,Left,1,195.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,5,Right,Right,1,203.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,6,Right,Right,1,285.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,7,Right,Right,1,446.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,8,Left,Left,1,199.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,9,Left,Left,1,342.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,10,Right,Left,0,259.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,11,Left,Left,1,194.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,12,Left,Left,1,227.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,13,Left,Left,1,349.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,14,Right,Left,0,247.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,15,Left,Left,1,207.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,16,Right,Right,1,206.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,17,Left,Right,0,187.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,18,Left,Left,1,192.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,19,Left,Left,1,277.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,20,Left,Right,0,239.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,21,Right,Right,1,200.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,22,Left,Left,1,219.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,23,Left,Left,1,396.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,24,Left,Left,1,206.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,25,Left,Left,1,275.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,26,Left,Left,1,261.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,27,Left,Left,1,202.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,28,Right,Right,1,246.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,29,Left,Left,1,202.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,30,Left,Left,1,347.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,31,Right,Left,0,227.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,32,Right,Right,1,202.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,33,Left,Left,1,221.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,34,Left,Right,0,208.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,35,Left,Left,1,271.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,36,Left,Right,0,234.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,37,Left,Left,1,220.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,38,Right,Right,1,222.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,39,Left,Left,1,280.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,40,Right,Right,1,281.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,41,Left,Left,1,315.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,42,Right,Right,1,282.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,43,Left,Left,1,212.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,44,Left,Left,1,186.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,45,Left,Left,1,202.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,46,Left,Left,1,205.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,47,Right,Right,1,219.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,48,Right,Right,1,197.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,49,Right,Right,1,215.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,50,Left,Left,1,250.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,51,Right,Right,1,230.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,52,Left,Right,0,217.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,53,Left,Left,1,196.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,54,Right,Right,1,360.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,55,Left,Left,1,270.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,56,Left,Left,1,577.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,57,Left,Right,0,210.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,58,Right,Right,1,260.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,59,Left,Left,1,237.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,60,Left,Left,1,224.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,61,Left,Left,1,216.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,62,Left,Left,1,200.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,63,Left,Left,1,241.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,64,Left,Left,1,290.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,65,Right,Right,1,206.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,66,Right,Right,1,222.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,67,Left,Left,1,248.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,68,Right,Right,1,186.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,69,Right,Left,0,227.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,70,Left,Left,1,544.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
P010,AgencyEMS,Baseline,71,Right,Right,1,264.548,0.0,0.0,0,2026-04-26T15:58:30.319081+00:00
