SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P006,AgencyEMS,Baseline,1,Left,Left,1,1088.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,2,Right,Right,1,743.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,3,Right,Right,1,888.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,4,Left,Left,1,808.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,5,Right,Right,1,1288.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,6,Right,Right,1,578.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,7,Left,Left,1,533.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,8,Right,Right,1,773.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,9,Right,Right,1,1343.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,10,Right,Right,1,778.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,11,Left,Left,1,523.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,12,Right,Right,1,1573.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,13,Right,Right,1,1418.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,14,Right,Right,1,543.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,15,Right,Right,1,548.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,16,Left,Right,0,528.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,17,Left,Left,1,778.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,18,Right,Right,1,428.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,19,Right,Right,1,1093.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,20,Right,Right,1,1048.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,21,Right,Right,1,458.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,22,Left,Left,1,483.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,23,Left,Left,1,533.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,24,Right,Right,1,503.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,25,Left,Left,1,1193.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,26,Right,Right,1,818.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,27,Right,Right,1,498.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,28,Left,Left,1,603.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,29,Right,Right,1,398.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,30,Left,Left,1,568.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,31,Right,Right,1,458.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,32,Left,Left,1,663.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,33,Left,Left,1,733.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,34,Right,Right,1,858.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,35,Left,Left,1,1723.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,36,Left,Right,0,598.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,37,Left,Left,1,733.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,38,Right,Right,1,833.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,39,Left,Left,1,1058.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,Baseline,40,Left,Left,1,628.256,0.0,0.0,0,2026-04-24T15:58:26.678187+00:00
P006,AgencyEMS,PostTest,41,Left,Right,0,579.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,42,Right,Right,1,564.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,43,Left,Left,1,1104.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,44,Left,Left,1,549.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,45,Left,Left,1,394.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,46,Left,Right,0,494.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,47,Right,Right,1,434.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,48,Left,Left,1,659.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,49,Left,Left,1,1469.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,50,Right,Right,1,949.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,51,Right,Right,1,979.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,52,Left,Right,0,484.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,53,Left,Left,1,379.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,54,Right,Right,1,444.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,55,Left,Left,1,1304.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,56,Left,Right,0,1004.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,57,Right,Right,1,514.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,58,Right,Right,1,634.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,59,Left,Left,1,619.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,60,Left,Left,1,444.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,61,Right,Left,0,1019.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,62,Left,Left,1,954.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,63,Right,Right,1,1019.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,64,Left,Left,1,554.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,65,Right,Right,1,669.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,66,Left,Left,1,1189.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,67,Left,Right,0,564.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,68,Right,Left,0,924.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
P006,AgencyEMS,PostTest,69,Left,Left,1,444.181,0.0,0.0,0,2026-04-24T15:58:26.681174+00:00
