SubjectID,Group,Phase,TrialNumber,TargetSide,ResponseSide,IsCorrect,ReactionTime_ms,EMSOffset_ms,EMSFireTiming_ms,AgencyYes,Timestamp
P017,Voluntary,Baseline,1,Left,Right,0,578.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,2,Right,Right,1,668.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,3,Right,Right,1,698.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,4,Right,Right,1,823.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,5,Right,Right,1,468.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,6,Left,Right,0,613.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,7,Right,Right,1,778.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,8,Left,Left,1,448.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,9,Left,Left,1,583.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,10,Right,Left,0,738.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,11,Left,Left,1,513.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,12,Right,Right,1,723.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,13,Left,Left,1,983.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,14,Left,Left,1,908.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,15,Right,Right,1,643.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,16,Left,Left,1,928.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,17,Left,Left,1,728.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,18,Left,Left,1,548.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,19,Right,Right,1,1643.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,20,Left,Left,1,903.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,21,Right,Left,0,938.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,22,Right,Right,1,538.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,23,Left,Left,1,623.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,24,Left,Left,1,1818.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,25,Left,Left,1,1008.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,26,Left,Left,1,653.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,27,Left,Left,1,593.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,28,Left,Left,1,803.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,29,Left,Left,1,843.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,30,Right,Right,1,748.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,31,Right,Left,0,1083.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,32,Left,Left,1,843.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,33,Right,Right,1,623.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,34,Right,Right,1,533.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,35,Right,Right,1,743.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,36,Right,Right,1,833.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,37,Left,Left,1,428.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,38,Right,Right,1,588.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,39,Right,Right,1,898.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,Baseline,40,Right,Right,1,628.061,0.0,0.0,0,2026-04-24T15:58:26.860217+00:00
P017,Voluntary,PostTest,41,Right,Right,1,579.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,42,Left,Right,0,739.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,43,Right,Left,0,799.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,44,Right,Right,1,574.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,45,Right,Right,1,424.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,46,Right,Right,1,844.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,47,Left,Left,1,594.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,48,Left,Left,1,984.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,49,Right,Right,1,1024.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,50,Left,Right,0,504.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,51,Right,Right,1,579.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,52,Left,Left,1,694.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,53,Left,Left,1,739.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,54,Left,Left,1,1294.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,55,Right,Right,1,844.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,56,Right,Right,1,594.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,57,Right,Right,1,539.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,58,Right,Right,1,1004.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
P017,Voluntary,PostTest,59,Left,Left,1,964.635,0.0,0.0,0,2026-04-24T15:58:26.863000+00:00
